date,department_name,department_ID,department_hierarchy_id,department_type,department_url,category_name,category_ID,category_hierarchy_ID,category_type,category_url,category_legislative_ID,category_legislative_name,aisle_name,aisle_ID,aisle_hierarchy_ID,aisle_type,aisle_url,aisle_child,shelve_name,shelve_ID,shelve_hierarchy_ID,shelve_type,shelve_url
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Body Moisturisers & Lotions,,1215135760648-1215431252930-1215431263191,aisle,,,Body Oil,22131312,1215135760648-1215431252930-1215431263191-1215665619872,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Body Moisturisers & Lotions,,1215135760648-1215431252930-1215431263191,aisle,,,Dry & Sensitive Body Moisturiser,22131313,1215135760648-1215431252930-1215431263191-1215665618832,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Body Moisturisers & Lotions,,1215135760648-1215431252930-1215431263191,aisle,,,Gradual Fake Tan Moisturiser,22131314,1215135760648-1215431252930-1215431263191-1215686354216,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,"Hands, Lips & Foot Care",,1215135760648-1215431252930-1215686351234,aisle,,,Hand Creams,22131410,1215135760648-1215431252930-1215686351234-1215431266491,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,"Hands, Lips & Foot Care",,1215135760648-1215431252930-1215686351234,aisle,,,Foot Creams & Treatments,22131411,1215135760648-1215431252930-1215686351234-1215431266574,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,"Hands, Lips & Foot Care",,1215135760648-1215431252930-1215686351234,aisle,,,Lip Balms,22131412,1215135760648-1215431252930-1215686351234-1215431269254,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Shop by Skin Type,,1215135760648-1215431252930-1215686354217,aisle,,,Mature Skin Care,22131510,1215135760648-1215431252930-1215686354217-1215686354219,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Shop by Skin Type,,1215135760648-1215431252930-1215686354217,aisle,,,Young Skin Care,22131511,1215135760648-1215431252930-1215686354217-1215686261393,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Shop by Skin Type,,1215135760648-1215431252930-1215686354217,aisle,,,Sensitive Skin Care,22131512,1215135760648-1215431252930-1215686354217-1215686354218,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Shop by Skin Type,,1215135760648-1215431252930-1215686354217,aisle,,,Oily Skin Care,22131513,1215135760648-1215431252930-1215686354217-1215686354220,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Shop by Skin Type,,1215135760648-1215431252930-1215686354217,aisle,,,Dry Skin Care,22131514,1215135760648-1215431252930-1215686354217-1215686354221,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Shop Top Skin Care Brands,,1215135760648-1215431252930-1215686354450,aisle,,,Nivea,22131610,1215135760648-1215431252930-1215686354450-1215686354451,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Shop Top Skin Care Brands,,1215135760648-1215431252930-1215686354450,aisle,,,Simple,22131611,1215135760648-1215431252930-1215686354450-1215686354452,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Shop Top Skin Care Brands,,1215135760648-1215431252930-1215686354450,aisle,,,L'Oreal Garnier,22131612,1215135760648-1215431252930-1215686354450-1215686354453,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Shop Top Skin Care Brands,,1215135760648-1215431252930-1215686354450,aisle,,,Aveeno,22131613,1215135760648-1215431252930-1215686354450-1215686354454,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Men's Skin Care,,1215135760648-1215431252930-1215685431647,aisle,,,Men's Face Wash & Scrubs,22131710,1215135760648-1215431252930-1215685431647-1215426937990,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Men's Skin Care,,1215135760648-1215431252930-1215685431647,aisle,,,Beard Care,22131711,1215135760648-1215431252930-1215685431647-1215426940272,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Baby & Children's Skin Care,221318.0,1215135760648-1215431252930-1215685431955,aisle,,[],,22131899,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Fake Tans & Preparation,,1215135760648-1215431252930-1215431616651,aisle,,,Body Scrubs & Exfoliators,22131910,1215135760648-1215431252930-1215431616651-1215665619058,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Fake Tans & Preparation,,1215135760648-1215431252930-1215431616651,aisle,,,Instant Fake Tan,22131911,1215135760648-1215431252930-1215431616651-1215431265668,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Fake Tans & Preparation,,1215135760648-1215431252930-1215431616651,aisle,,,Gradual Fake Tan Moisturiser,22131912,1215135760648-1215431252930-1215431616651-1215686354216,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Fake Tans & Preparation,,1215135760648-1215431252930-1215431616651,aisle,,,Bronzer,22131913,1215135760648-1215431252930-1215431616651-1215670003808,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Sun Cream & Aftersun Lotion,,1215135760648-1215431252930-1215686354224,aisle,,,"Kids Sun Cream, Lotion & Sprays",22132010,1215135760648-1215431252930-1215686354224-1215431615456,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Sun Cream & Aftersun Lotion,,1215135760648-1215431252930-1215686354224,aisle,,,"Sun Cream, Lotion & Sprays",22132011,1215135760648-1215431252930-1215686354224-1215431614700,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Vegan Skin Care,221321.0,1215135760648-1215431252930-1215686354222,aisle,,[],,22132199,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Men's Skin Care,,1215135760648-1215431252930-1215426937752,aisle,,,Men's Face Wash & Scrubs,22132210,1215135760648-1215431252930-1215426937752-1215426937990,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Men's Skin Care,,1215135760648-1215431252930-1215426937752,aisle,,,Men's Mousturisers & Shaving Balms,22132211,1215135760648-1215431252930-1215426937752-1215426939337,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Men's Skin Care,,1215135760648-1215431252930-1215426937752,aisle,,,Beard Care,22132212,1215135760648-1215431252930-1215426937752-1215426940272,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Men's Skin Care,,1215135760648-1215431252930-1215426937752,aisle,,,L'Oreal Men Expert,22132213,1215135760648-1215431252930-1215426937752-1215665709338,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Skin Care,2213,1215135760648-1215431252930,dept,,,,Skin Care Top Offers Highlights,221323.0,1215135760648-1215431252930-1215686355348,aisle,,[],,22132399,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Bladder Weakness,,1215135760648-1215426973686-1215665610708,aisle,,,Liners,22141010,1215135760648-1215426973686-1215665610708-1215685171139,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Bladder Weakness,,1215135760648-1215426973686-1215665610708,aisle,,,Pads,22141011,1215135760648-1215426973686-1215665610708-1215685171140,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Bladder Weakness,,1215135760648-1215426973686-1215665610708,aisle,,,Pants,22141012,1215135760648-1215426973686-1215665610708-1215685171141,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Bladder Weakness,,1215135760648-1215426973686-1215665610708,aisle,,,Feminine Washes & Accessories,22141013,1215135760648-1215426973686-1215665610708-1215428256156,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Bladder Weakness,,1215135760648-1215426973686-1215665610708,aisle,,,Tena,22141014,1215135760648-1215426973686-1215665610708-1215686354475,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215426973686-1215427947700,aisle,,,Women's Spray Deodorant,22141110,1215135760648-1215426973686-1215427947700-1215684101221,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215426973686-1215427947700,aisle,,,Women's Roll-On Deodorant,22141111,1215135760648-1215426973686-1215427947700-1215428168091,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215426973686-1215427947700,aisle,,,Women's Body Spray & Mists,22141112,1215135760648-1215426973686-1215427947700-1215428077207,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215426973686-1215427947700,aisle,,,Women's Stick & Cream,22141113,1215135760648-1215426973686-1215427947700-1215428212360,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215426973686-1215427947700,aisle,,,Sure For Women,22141114,1215135760648-1215426973686-1215427947700-1215665609763,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215426973686-1215427947700,aisle,,,Dove Deodorant,22141115,1215135760648-1215426973686-1215427947700-1215686351369,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Shaving & Hair Removal,,1215135760648-1215426973686-1215428212455,aisle,,,Women's Razors & Blades,22141210,1215135760648-1215426973686-1215428212455-1215428212504,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Shaving & Hair Removal,,1215135760648-1215426973686-1215428212455,aisle,,,Women's Shaving Gel,22141211,1215135760648-1215426973686-1215428212455-1215683338541,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Shaving & Hair Removal,,1215135760648-1215426973686-1215428212455,aisle,,,Women's Waxing,22141212,1215135760648-1215426973686-1215428212455-1215428250166,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Shaving & Hair Removal,,1215135760648-1215426973686-1215428212455,aisle,,,Women's Hair Removal Cream,22141213,1215135760648-1215426973686-1215428212455-1215428250240,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Shaving & Hair Removal,,1215135760648-1215426973686-1215428212455,aisle,,,Venus,22141214,1215135760648-1215426973686-1215428212455-1215665609887,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Shaving & Hair Removal,,1215135760648-1215426973686-1215428212455,aisle,,,Womens Electrical Grooming,22141215,1215135760648-1215426973686-1215428212455-1215187180298,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Women's Shaving & Hair Removal,,1215135760648-1215426973686-1215428212455,aisle,,,Women's Disposable Razors,22141216,1215135760648-1215426973686-1215428212455-1215685481264,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Period Products,,1215135760648-1215426973686-1215428250314,aisle,,,Sanitary Towels & Pads,22141310,1215135760648-1215426973686-1215428250314-1215428250363,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Period Products,,1215135760648-1215426973686-1215428250314,aisle,,,Tampons,22141311,1215135760648-1215426973686-1215428250314-1215428250439,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Period Products,,1215135760648-1215426973686-1215428250314,aisle,,,Panty Liners,22141312,1215135760648-1215426973686-1215428250314-1215428250512,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Period Products,,1215135760648-1215426973686-1215428250314,aisle,,,Feminine Washes & Accessories,22141313,1215135760648-1215426973686-1215428250314-1215428256156,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Period Products,,1215135760648-1215426973686-1215428250314,aisle,,,Tampax Tampons,22141314,1215135760648-1215426973686-1215428250314-1215665610011,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Period Products,,1215135760648-1215426973686-1215428250314,aisle,,,Always,22141315,1215135760648-1215426973686-1215428250314-1215665610073,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Women's Toiletries,2214,1215135760648-1215426973686,dept,,,,Period Products,,1215135760648-1215426973686-1215428250314,aisle,,,Bodyform,22141316,1215135760648-1215426973686-1215428250314-1215684721149,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215424524509-1215424524553,aisle,,,Men's Spray Deodorant,22151010,1215135760648-1215424524509-1215424524553-1215449176283,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215424524509-1215424524553,aisle,,,Men's Roll-On Deodorant,22151011,1215135760648-1215424524509-1215424524553-1215426912997,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215424524509-1215424524553,aisle,,,Men's Body Spray,22151012,1215135760648-1215424524509-1215424524553-1215424556699,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215424524509-1215424524553,aisle,,,Lynx Deodorant & Body Spray,22151013,1215135760648-1215424524509-1215424524553-1215665709462,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215424524509-1215424524553,aisle,,,Sure For Men,22151014,1215135760648-1215424524509-1215424524553-1215665709524,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Shower Gel,221511.0,1215135760648-1215424524509-1215686351359,aisle,,[],,22151199,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Shaving & Grooming,,1215135760648-1215424524509-1215426933690,aisle,,,Men's Razors & Blades,22151210,1215135760648-1215424524509-1215426933690-1215426933748,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Shaving & Grooming,,1215135760648-1215424524509-1215426933690,aisle,,,"Men's Shaving Gel, Foam & Balm",22151211,1215135760648-1215424524509-1215426933690-1215426934020,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Shaving & Grooming,,1215135760648-1215424524509-1215426933690,aisle,,,Mens Electrical Grooming,22151212,1215135760648-1215424524509-1215426933690-1215187180250,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Shaving & Grooming,,1215135760648-1215424524509-1215426933690,aisle,,,Gillette,22151213,1215135760648-1215424524509-1215426933690-1215685481266,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Shaving & Grooming,,1215135760648-1215424524509-1215426933690,aisle,,,Wilkinson Sword,22151214,1215135760648-1215424524509-1215426933690-1215685481267,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Shaving & Grooming,,1215135760648-1215424524509-1215426933690,aisle,,,Beard Care,22151215,1215135760648-1215424524509-1215426933690-1215426940272,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Skin Care,,1215135760648-1215424524509-1215426937752,aisle,,,Men's Face Wash & Scrubs,22151310,1215135760648-1215424524509-1215426937752-1215426937990,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Skin Care,,1215135760648-1215424524509-1215426937752,aisle,,,Men's Mousturisers & Shaving Balms,22151311,1215135760648-1215424524509-1215426937752-1215426939337,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Skin Care,,1215135760648-1215424524509-1215426937752,aisle,,,Beard Care,22151312,1215135760648-1215424524509-1215426937752-1215426940272,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Skin Care,,1215135760648-1215424524509-1215426937752,aisle,,,L'Oreal Men Expert,22151313,1215135760648-1215424524509-1215426937752-1215665709338,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Hair Care,,1215135760648-1215424524509-1215426940365,aisle,,,Men's Shampoo & Conditioner,22151410,1215135760648-1215424524509-1215426940365-1215426940417,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Hair Care,,1215135760648-1215424524509-1215426940365,aisle,,,Beard Care,22151411,1215135760648-1215424524509-1215426940365-1215426940272,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Hair Care,,1215135760648-1215424524509-1215426940365,aisle,,,Men's Hair Styling,22151412,1215135760648-1215424524509-1215426940365-1215426940505,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Men's Bladder Weakness,221515.0,1215135760648-1215424524509-1215426943680,aisle,,[],,22151599,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Gillette,221516.0,1215135760648-1215424524509-1215686354243,aisle,,[],,22151699,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,, L'Oreal Men Expert,221517.0,1215135760648-1215424524509-1215686354244,aisle,,[],,22151799,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Lynx,,1215135760648-1215424524509-1215686354245,aisle,,,Lynx Shower Gel,22151810,1215135760648-1215424524509-1215686354245-1215686354242,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Men's Toiletries,2215,1215135760648-1215424524509,dept,,,,Lynx,,1215135760648-1215424524509-1215686354245,aisle,,,Lynx Deodorant & Body Spray,22151811,1215135760648-1215424524509-1215686354245-1215665709462,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,View All Deodorants & Body Sprays,221610.0,1215135760648-1215686353909-1215686353915,aisle,,[],,22161099,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215686353909-1215424524553,aisle,,,Men's Spray Deodorant,22161110,1215135760648-1215686353909-1215424524553-1215449176283,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215686353909-1215424524553,aisle,,,Men's Roll-On Deodorant,22161111,1215135760648-1215686353909-1215424524553-1215426912997,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215686353909-1215424524553,aisle,,,Men's Body Spray,22161112,1215135760648-1215686353909-1215424524553-1215424556699,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215686353909-1215424524553,aisle,,,Lynx Deodorant & Body Spray,22161113,1215135760648-1215686353909-1215424524553-1215665709462,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Men's Deodorant & Body Spray,,1215135760648-1215686353909-1215424524553,aisle,,,Sure For Men,22161114,1215135760648-1215686353909-1215424524553-1215665709524,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215686353909-1215427947700,aisle,,,Women's Spray Deodorant,22161210,1215135760648-1215686353909-1215427947700-1215684101221,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215686353909-1215427947700,aisle,,,Women's Roll-On Deodorant,22161211,1215135760648-1215686353909-1215427947700-1215428168091,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215686353909-1215427947700,aisle,,,Women's Body Spray & Mists,22161212,1215135760648-1215686353909-1215427947700-1215428077207,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215686353909-1215427947700,aisle,,,Women's Stick & Cream,22161213,1215135760648-1215686353909-1215427947700-1215428212360,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215686353909-1215427947700,aisle,,,Sure For Women,22161214,1215135760648-1215686353909-1215427947700-1215665609763,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Women's Deodorant & Body Spray,,1215135760648-1215686353909-1215427947700,aisle,,,Dove Deodorant,22161215,1215135760648-1215686353909-1215427947700-1215686351369,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Sure Deodorant,,1215135760648-1215686353909-1215686353910,aisle,,,Sure For Men,22161310,1215135760648-1215686353909-1215686353910-1215665709524,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Sure Deodorant,,1215135760648-1215686353909-1215686353910,aisle,,,Sure For Women,22161311,1215135760648-1215686353909-1215686353910-1215665609763,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Deodorants & Body Sprays,2216,1215135760648-1215686353909,dept,,,,Lynx Deodorant & Body Spray,221614.0,1215135760648-1215686353909-1215686353911,aisle,,[],,22161499,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Bladder Weakness,2217,1215135760648-1215685991895,dept,,,,Women's Bladder Weakness,,1215135760648-1215685991895-1215665610708,aisle,,,Liners,22171010,1215135760648-1215685991895-1215665610708-1215685171139,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Bladder Weakness,2217,1215135760648-1215685991895,dept,,,,Women's Bladder Weakness,,1215135760648-1215685991895-1215665610708,aisle,,,Pads,22171011,1215135760648-1215685991895-1215665610708-1215685171140,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Bladder Weakness,2217,1215135760648-1215685991895,dept,,,,Women's Bladder Weakness,,1215135760648-1215685991895-1215665610708,aisle,,,Pants,22171012,1215135760648-1215685991895-1215665610708-1215685171141,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Bladder Weakness,2217,1215135760648-1215685991895,dept,,,,Women's Bladder Weakness,,1215135760648-1215685991895-1215665610708,aisle,,,Feminine Washes & Accessories,22171013,1215135760648-1215685991895-1215665610708-1215428256156,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Bladder Weakness,2217,1215135760648-1215685991895,dept,,,,Women's Bladder Weakness,,1215135760648-1215685991895-1215665610708,aisle,,,Tena,22171014,1215135760648-1215685991895-1215665610708-1215686354475,shelf,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Bladder Weakness,2217,1215135760648-1215685991895,dept,,,,Men's Bladder Weakness,221711.0,1215135760648-1215685991895-1215426943680,aisle,,[],,22171199,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Bladder Weakness,2217,1215135760648-1215685991895,dept,,,,Tena,221712.0,1215135760648-1215685991895-1215686354385,aisle,,[],,22171299,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Period Products,2218,1215135760648-1215686353930,dept,,,,View All Period Products,221810.0,1215135760648-1215686353930-1215686354599,aisle,,[],,22181099,,,
2024-06-20,Toiletries & Beauty,22,1215135760648,,,Period Products,2218,1215135760648-1215686353930,dept,,,,Sanitary Towels & Pads,221811.0,1215135760648-1215686353930-1215686353931,aisle,,[],,22181199,,,
